Metadata_Plate,Folder_Path,PlateNumber,Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,Metadata_RowColFieldCode,Staining_c1,Staining_c2,Staining_c3,Staining_c4,PassageNumber,Lineage,AgeGroup,Drug,PassageGroup,TreatmentGroup,FlaggedBatch,LineageNumber,TimepointName
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,32,r02c04f32,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,33,r02c04f33,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,34,r02c04f34,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,35,r02c04f35,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,36,r02c04f36,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,37,r02c04f37,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,38,r02c04f38,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,39,r02c04f39,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B4,2,4,40,r02c04f40,LAMP1-488,MitoTracker-Red,DAPI,,20,LIN4-0B-b2A-s1,3,,P19-21,P20,False,4,P20 LIN4-0B-b2A-s1 AG3
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,1,r02c05f01,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,2,r02c05f02,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,3,r02c05f03,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,4,r02c05f04,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,5,r02c05f05,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,6,r02c05f06,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,7,r02c05f07,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,8,r02c05f08,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,9,r02c05f09,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,10,r02c05f10,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,11,r02c05f11,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,12,r02c05f12,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,13,r02c05f13,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,14,r02c05f14,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,15,r02c05f15,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,16,r02c05f16,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,17,r02c05f17,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,18,r02c05f18,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,19,r02c05f19,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,20,r02c05f20,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,21,r02c05f21,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,22,r02c05f22,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,23,r02c05f23,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,24,r02c05f24,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,25,r02c05f25,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,26,r02c05f26,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,27,r02c05f27,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,28,r02c05f28,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,29,r02c05f29,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,30,r02c05f30,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,31,r02c05f31,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,32,r02c05f32,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,33,r02c05f33,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,34,r02c05f34,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,35,r02c05f35,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,36,r02c05f36,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,37,r02c05f37,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,38,r02c05f38,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,39,r02c05f39,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B5,2,5,40,r02c05f40,LAMP1-488,MitoTracker-Red,DAPI,,18,LIN5-0B-b3-s1,2,,P16-18,P18,False,5,P18 LIN5-0B-b3-s1 AG2
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,1,r02c06f01,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,2,r02c06f02,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,3,r02c06f03,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,4,r02c06f04,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,5,r02c06f05,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,6,r02c06f06,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,7,r02c06f07,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,8,r02c06f08,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,9,r02c06f09,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,10,r02c06f10,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,11,r02c06f11,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,12,r02c06f12,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,13,r02c06f13,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,14,r02c06f14,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,15,r02c06f15,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,16,r02c06f16,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,17,r02c06f17,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,18,r02c06f18,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,19,r02c06f19,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,20,r02c06f20,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,21,r02c06f21,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,22,r02c06f22,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,23,r02c06f23,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,24,r02c06f24,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,25,r02c06f25,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,26,r02c06f26,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,27,r02c06f27,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,28,r02c06f28,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,29,r02c06f29,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,30,r02c06f30,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,31,r02c06f31,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,32,r02c06f32,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,33,r02c06f33,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,34,r02c06f34,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,35,r02c06f35,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,36,r02c06f36,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,37,r02c06f37,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,38,r02c06f38,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,39,r02c06f39,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B6,2,6,40,r02c06f40,LAMP1-488,MitoTracker-Red,DAPI,,16,LIN6-0C-b1-s1,1,,P16-18,P16,False,6,P16 LIN6-0C-b1-s1 AG1
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,1,r02c07f01,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,2,r02c07f02,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,3,r02c07f03,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,4,r02c07f04,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,5,r02c07f05,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,6,r02c07f06,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,7,r02c07f07,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,8,r02c07f08,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,9,r02c07f09,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,10,r02c07f10,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,11,r02c07f11,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,12,r02c07f12,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,13,r02c07f13,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,14,r02c07f14,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,15,r02c07f15,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,16,r02c07f16,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,17,r02c07f17,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,18,r02c07f18,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,19,r02c07f19,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,20,r02c07f20,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,21,r02c07f21,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,22,r02c07f22,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,23,r02c07f23,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,24,r02c07f24,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,25,r02c07f25,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
20241018_rep03,plate_metadata/20241018_rep03_metadata,3,B7,2,7,26,r02c07f26,LAMP1-488,MitoTracker-Red,DAPI,,13,LIN7-0C-b3,0,,P13-15,P13,False,7,P13 LIN7-0C-b3 AG0
