,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
30,P25-27,6.0,128.0,0.318342105226845,1.6023130945322703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5197841726618506,4.012665112665115,8.833041428717847,12.937062937062937
31,P25-27,3.0,1116.0,0.22080997445168854,1.1475354631377357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264616833748234,3.4059925745446105,5.8560606060605735,12.903225806451612
32,P25-27,7.0,1021.0,0.1766674364453299,0.9909249846064844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923976608187134,2.889065938235071,5.987770320656215,12.588652482269504
33,P28-31,7.0,522.0,0.08748332463505468,0.6809041537418752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472068453109942,8.487084870848708
34,P28-31,5.0,1866.0,0.5770691870283458,1.8766381609807257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9881649853897772,4.345580309019044,6.700944709093829,9.261761761761761,19.327731092436974
35,P28-31,6.0,1428.0,0.28778998751143725,1.3250178446731962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9547218180558417,4.290987101588325,7.090616693248278,15.126050420168069
36,P32-35,6.0,23.0,0.2882101571769054,0.9605173135779062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673267326732669,3.2800048297512676,3.50712388312002,3.658536585365854
37,P32-35,7.0,565.0,0.04478065398818133,0.49518890561840756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355571758415377,7.8671328671328675
38,P32-35,5.0,276.0,0.031408456650064774,0.297880323104356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608894702419882,3.634361233480176
39,Doxo,5.0,145.0,0.0831995931512113,0.48930535707352435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1455414012738994,2.9982601880877757,3.29153605015674
40,Doxo,7.0,173.0,0.09414997338463438,0.6316760581957969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792138971749431,5.27027027027027
41,Doxo,6.0,366.0,0.13611571006232612,0.7426443979635052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258906633906634,3.6639515809717773,7.510729613733906
