Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,SerialPassage_BatchNumber,AgeGroup,PassageNumber,Staining,Drug
C05,3,5,10,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,11,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,12,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,13,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,14,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,15,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,16,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,17,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,18,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,19,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,20,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,21,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,22,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,23,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,24,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,25,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,26,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,27,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,28,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,29,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,30,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,31,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,32,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,33,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,34,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,35,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,36,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,37,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,38,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,39,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,40,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,1,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,2,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,3,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,4,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,5,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,6,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,7,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,8,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,9,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,10,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,11,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,12,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,13,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,14,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,15,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,16,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,17,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,18,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,19,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,20,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,21,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,22,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,23,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,24,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,25,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,26,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,27,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,28,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,29,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,30,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,31,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,32,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,33,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,34,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,35,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,36,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,37,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,38,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,39,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C06,3,6,40,SPB6 AG0 P6,6,0,6,LAMP1-488 + MitoRed + WGA-CF640R,None
C07,3,7,1,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,2,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,3,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,4,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,5,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,6,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,7,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,8,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,9,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,10,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,11,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,12,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,13,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,14,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,15,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,16,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,17,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,18,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,19,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,20,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,21,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,22,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,23,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,24,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,25,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,26,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,27,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,28,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,29,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,30,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,31,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,32,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,33,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,34,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,35,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,36,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,37,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,38,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,39,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C07,3,7,40,SPB2 AG4 P17,2,4,17,EEA1-488 + ConA-594 + Tfn-647,None
C08,3,8,1,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,2,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,3,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,4,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,5,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,6,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,7,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,8,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,9,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,10,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,11,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,12,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,13,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,14,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,15,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,16,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,17,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,18,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,19,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,20,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,21,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,22,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,23,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,24,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,25,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,26,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,27,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,28,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,29,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,30,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,31,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,32,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,33,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,34,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,35,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,36,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,37,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,38,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,39,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C08,3,8,40,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
C09,3,9,1,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,2,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,3,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,4,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,5,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,6,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,7,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,8,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,9,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,10,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,11,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,12,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,13,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,14,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,15,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,16,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,17,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,18,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,19,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,20,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,21,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,22,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,23,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,24,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,25,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,26,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,27,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,28,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,29,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,30,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,31,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,32,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,33,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,34,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,35,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,36,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,37,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,38,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,39,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C09,3,9,40,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
C10,3,10,1,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,2,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,3,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,4,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,5,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,6,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,7,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,8,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,9,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,10,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,11,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,12,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,13,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,14,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,15,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,16,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,17,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,18,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,19,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,20,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,21,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,22,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,23,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,24,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,25,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,26,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,27,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,28,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,29,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,30,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,31,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,32,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,33,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,34,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,35,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,36,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,37,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,38,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,39,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C10,3,10,40,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
C11,3,11,1,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,2,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,3,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,4,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,5,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,6,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,7,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,8,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,9,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,10,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,11,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,12,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,13,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,14,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,15,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,16,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,17,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,18,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,19,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,20,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,21,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,22,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,23,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,24,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,25,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,26,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,27,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,28,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,29,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,30,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,31,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,32,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,33,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,34,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,35,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,36,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,37,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,38,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,39,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C11,3,11,40,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
D02,4,2,1,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
D02,4,2,2,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
D02,4,2,3,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
D02,4,2,4,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
D02,4,2,5,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
