,AllGroups,PlateNumber,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
11,P16-18,2,1920.0,1.0,0.45882255437735137,0.18524772066413217,0.3564914539162967,0.41448092079298626,0.46614532759229943,0.5387792124464851,0.7059274877688879,0.9207264593677069,1.2070439507656412,1.5031301835579436,1.7267998340807167,2.0000822885847986,2.4168415832154757,7.351895548081495
12,P16-18,3,5523.0,1.0,0.48281792940730794,0.15749454438370578,0.31221072613177125,0.3747218023176112,0.43352564292926205,0.5234067472269885,0.6887157752159725,0.912161358190068,1.2081590432467826,1.5561752384456886,1.8152100670633016,2.100078643296204,2.4925517009372267,7.4672615943512115
13,P16-18,4,1455.0,1.0,0.5247657245994654,0.09768582903737823,0.2287116135478394,0.2985350079755861,0.36775488474738827,0.45242982836430856,0.643381324104369,0.9221418366231542,1.2359494329027991,1.6000410375465497,1.903861559377742,2.179086128808817,2.7165439371421893,6.2745944309182144
14,P16-18,6,1764.0,1.0,0.4177439001892565,0.1268855242167234,0.2855222374320698,0.40612746848661385,0.47033713815724076,0.5747267073781303,0.7356232467705435,0.9514130345934368,1.1875845005592893,1.4637274372886189,1.7127103546374103,1.8644452965872458,2.2304039800904096,7.411785706036021
15,P16-18,1,1312.0,1.0,0.42871123538758116,0.1494687107751629,0.33252850455395105,0.39707887695639965,0.47398557135951097,0.5567492423453647,0.7031088888169003,0.9253410589093316,1.203164532703884,1.5285937838655967,1.7739318035677618,2.0841781385065663,2.528806450010175,3.1568444825926414
16,P19-21,7,3799.0,1.0,0.4509052235483707,0.20213271093172763,0.337328125380251,0.4166168207928258,0.4666479910514255,0.5537072436842353,0.7116449727891634,0.9200191149353959,1.2004639208460615,1.521151643080161,1.7301575567358536,2.004814568848339,2.3799782625609875,6.354120854768988
17,P19-21,5,2606.0,1.0,0.4377962467034371,0.13338770702151634,0.34640720899126004,0.4041762116198854,0.4763642529475345,0.545655310350608,0.7070864983183927,0.9211148282085664,1.1865209130087786,1.5135066337161218,1.7645594616881586,2.1201870814979102,2.609403720151615,5.251891632475798
18,P19-21,3,3587.0,1.0,0.4778496984206312,0.17542330917254714,0.35067857574383504,0.42798804338407276,0.48589300729372253,0.5547542091997463,0.7094798337372346,0.9277861268593607,1.1928423981664549,1.5019847603334138,1.7276857946776367,1.9577223546283409,2.3263085536747803,10.20085750989286
19,P19-21,2,1342.0,1.0,0.5650154722253595,0.18710121636647337,0.26399610573796845,0.3447121523482025,0.40081305958191515,0.4823352171309795,0.6469679352449758,0.8713409378261894,1.2284047853789755,1.670697981627114,1.9330018705319005,2.2376784049425007,2.5809735341202376,9.121857821941434
20,P19-21,1,729.0,1.0,0.44313760726010515,0.21129437194088102,0.3326462235214787,0.39939312166170493,0.4685675629867408,0.5371457006736702,0.6712813112983483,0.9053874408612343,1.2202761479354496,1.5909113496234433,1.8350915999402206,2.0964970891437633,2.411491256908896,3.106295828407939
21,P19-21,4,1469.0,1.0,0.4817646421159699,0.20721023005550823,0.28397263506834985,0.3428723217153235,0.42179765628187305,0.4971415804469435,0.6635225621579154,0.9215754484171877,1.232190090501454,1.589293197560827,1.9018163327949809,2.197797799171552,2.538108117138086,4.387225456070371
22,P22-24,7,1486.0,1.0,0.3403574435948111,0.27218956886409584,0.39872077601243644,0.46862291474371287,0.5220823505662973,0.6052660340517969,0.7734418333371913,0.9558235818423237,1.1819767027662402,1.4441357899516998,1.605518001665952,1.7953156549593468,1.9601712269249998,2.9985020866236627
23,P22-24,6,3256.0,1.0,0.4401815347653174,0.13242142518996247,0.3393904082464555,0.39096904260643117,0.4621797071391835,0.5386750179714344,0.6914578865080003,0.9298270444480516,1.2043645012572315,1.546897597301069,1.7980195660490845,2.057515908185457,2.522804133393685,4.709043172564712
24,P22-24,5,1083.0,1.0,0.4382981554523038,0.16539880412765834,0.3555687509502477,0.41209152604749405,0.4832228432147379,0.5531296841468551,0.7051573233735666,0.9228193957029348,1.2078417144675861,1.5259664695541577,1.7128170579096922,1.9208175918799473,2.318111456663991,5.729732404873198
25,P22-24,2,772.0,1.0,0.40923921054636997,0.27013109976018634,0.34954112694445816,0.42582390197195324,0.4790550075209176,0.5827339323523021,0.7233941159833825,0.9251637716449219,1.1987546529168698,1.4373472675644698,1.726804170946268,1.9464056306675335,2.207244238154966,4.528762891923052
26,P22-24,3,2539.0,1.0,0.4278991514711388,0.19676724528829645,0.35532618980087743,0.4243221850674974,0.47090028714116106,0.5417201803046964,0.7147912870839732,0.9333055061881466,1.199502076558391,1.5223612963708435,1.71683817064658,1.9752832297881744,2.3473039500255948,4.919339997221035
27,P22-24,4,3426.0,1.0,0.504458842058967,0.11214376170190288,0.26176172509361356,0.3344071162292253,0.3938029016640907,0.4784595186684296,0.663758391534315,0.91957802426808,1.2305613076208304,1.6069516636989212,1.8459475383189798,2.144201205178977,2.534709970963767,8.696362114214054
28,P25-27,4,2434.0,1.0,0.5339098446183121,0.17002248935229738,0.2981200460307794,0.34687306097799137,0.41048492954751215,0.48236894245950895,0.6547015319239962,0.8993666957312878,1.23896830520078,1.6126160343168845,1.8981788535184367,2.1617748462440955,2.5138017251335065,11.111569778202973
29,P25-27,5,2837.0,1.0,0.4435236089660034,0.2162076285414633,0.339381306767953,0.4094434383729053,0.4730647234201958,0.5483017460642119,0.7037892735744478,0.9185715813470016,1.1893562256706998,1.5642164144749524,1.7886614952011533,2.0437049874031814,2.400104861510584,6.422974565599685
30,P25-27,6,274.0,1.0,0.4051704538268373,0.1975290584937509,0.2857097088070226,0.33633082756103244,0.46889372303018156,0.577343243716408,0.7398863469605015,0.9452588256432987,1.1847217141230866,1.4745728196502164,1.742238509193397,2.038633130708716,2.373236424164508,2.6844901957340195
31,P25-27,3,1253.0,1.0,0.5788849020567967,0.23101585053029394,0.29148959299364546,0.3505429198654255,0.4188620413049271,0.5018486145737412,0.6465145216911865,0.8858059963783577,1.1964518479599122,1.6197018159343175,1.9250465247966682,2.1551364080147217,2.6580262046340657,8.754524341326803
32,P25-27,7,1547.0,1.0,0.41187901743887917,0.1777709838378099,0.31903559958582817,0.3977338724472048,0.45291326334745996,0.5544917075939497,0.7212686057203201,0.9353377353137987,1.218091661975076,1.509624311877393,1.682442450854349,1.9376046799593973,2.316243482199923,3.7219902107682956
33,P28-31,7,912.0,1.0000000000000002,0.3353077429567323,0.17462630418355005,0.39996400084187866,0.4805631708925152,0.5318194822792757,0.6063670130908367,0.763620531100281,0.9445956989351543,1.196638528776945,1.445571288291767,1.6120871749584589,1.768648472319,1.9737987768533987,2.4058384792232665
34,P28-31,5,5432.0,1.0,0.6012139125080175,0.1840683937642892,0.2842269252557463,0.3251324231446107,0.36913230535695835,0.44914520793808715,0.622829293529601,0.8739360348654733,1.2259425279468679,1.6514981620482019,1.964837788164332,2.4514580568003894,3.0606653073847476,10.136117588100452
35,P28-31,6,2597.0,1.0,0.5262921791285775,0.13711438401302967,0.2655873835656411,0.3411433146433771,0.39308786290878095,0.47429510993516144,0.6359312323478891,0.8693548514229985,1.242469925700128,1.7054825058458456,2.038359277134983,2.3436201410695863,2.6423808323247644,4.549348068308169
36,P32-35,6,61.0,1.0000000000000002,0.4437080699372265,0.08736240422445458,0.11177395374827545,0.2495203605005833,0.4025985379897323,0.5578239664587388,0.749195042698168,0.9285322060832946,1.1726836569131207,1.663480049078774,1.775205703327939,1.9767811788358607,2.15592942173443,2.393605112306186
37,P32-35,7,902.0,1.0,0.41795193165613487,0.14459603412284228,0.3203152330341205,0.3888809259701781,0.4703049157327674,0.5637098763894435,0.7344390889399456,0.9445796787030922,1.1918846105068854,1.4475421998686622,1.7128480661746068,1.8684832460236072,2.3129908691700263,4.496143790034867
38,P32-35,5,585.0,1.0,0.7156453315139896,0.13129384869084917,0.23283276660363883,0.3015742979215974,0.3279008703285269,0.4088486671776746,0.6077263129612397,0.8875151062480874,1.1675400477954743,1.646479046155199,2.0899620754659622,2.5034141742609526,3.2499374010487356,10.050422898897478
39,Doxo,5,205.0,1.0000000000000002,0.6299764074109286,0.13699488944676305,0.22856591146704877,0.2611097121824395,0.37997640846308134,0.4451374514812271,0.6119822251752532,0.887723655189334,1.17767175900795,1.650452983953026,1.99789519844536,2.452832743702843,2.550984418445134,6.50472576023478
40,Doxo,7,258.0,1.0,0.3576888597451579,0.26131006971535475,0.4111564798269491,0.4379927795415153,0.49354564944564994,0.5955489249648728,0.7568378629091257,0.9646847272162375,1.1922933991455258,1.41373739543356,1.5325562391190348,1.7333396445830225,1.9026693802010988,3.4535398293587662
41,Doxo,6,652.0,1.0,0.3988962811640355,0.19126856151457608,0.35461354776328197,0.3921189069639096,0.4607646072982558,0.5535986176108594,0.7189061716502387,0.9362585420221212,1.2123854129895144,1.4970057825668708,1.6819939955750376,1.9447814467580904,2.277452835860389,3.113837184736935
