,filter_type,columns,rows_initial,rows_removed,threshold,rows,Plate_Number,AllGroups
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 3,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 3,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 3,P28-31
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 3,P28-31
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 3,P28-31
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 3,P28-31
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 3,P28-31
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 4,P28-31
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 4,P28-31
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 4,P28-31
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 4,P28-31
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 4,P28-31
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 4,P28-31
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 4,P28-31
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 4,P28-31
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 4,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 4,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 4,P28-31
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 4,P28-31
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 4,P28-31
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 4,P28-31
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 4,P28-31
Initial_Dataset,Initial Dataset,3471,2901,0,"None,None",,Plate 5,P28-31
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,2901,1,min_compartments=0,2900.0,Plate 5,P28-31
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,2901,0,min_compartments=0,2901.0,Plate 5,P28-31
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,2901,47,Bottom threshold: 22768.0,2854.0,Plate 5,P28-31
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,2901,0,Top threshold: 1254046.5,2854.0,Plate 5,P28-31
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,2901,52,Bottom threshold: 9340.0,2848.0,Plate 5,P28-31
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,2901,1,Top threshold: 98385.75,2848.0,Plate 5,P28-31
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,2901,284,Bottom threshold: 1.9243336199484091,2617.0,Plate 5,P28-31
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,2901,293,Top threshold: 20.530685742771166,2608.0,Plate 5,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,2901,1,Bottom threshold: 0.10509034067168078,2900.0,Plate 5,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,2901,7,Top threshold: 2.5,2894.0,Plate 5,P28-31
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,2901,829,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,2072.0,Plate 5,P28-31
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,2901,489,Max Percent Touching: 65.82167832167832,2412.0,Plate 5,P28-31
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,2901,647,Max Number Of Neighbours: 4.0,2254.0,Plate 5,P28-31
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,2901,72,Max Number Of Nuclei Neighbours: 1.0,2829.0,Plate 5,P28-31
Initial_Dataset,Initial Dataset,3471,1629,0,"None,None",,Plate 6,P28-31
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,1629,1,min_compartments=0,1628.0,Plate 6,P28-31
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,1629,0,min_compartments=0,1629.0,Plate 6,P28-31
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,1629,14,Bottom threshold: 22768.0,1615.0,Plate 6,P28-31
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,1629,0,Top threshold: 1254046.5,1615.0,Plate 6,P28-31
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,1629,15,Bottom threshold: 9340.0,1612.0,Plate 6,P28-31
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,1629,2,Top threshold: 98385.75,1612.0,Plate 6,P28-31
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,1629,63,Bottom threshold: 1.9243336199484091,1566.0,Plate 6,P28-31
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,1629,67,Top threshold: 20.530685742771166,1562.0,Plate 6,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,1629,1,Bottom threshold: 0.041753526356213655,1628.0,Plate 6,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,1629,4,Top threshold: 2.5,1625.0,Plate 6,P28-31
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,1629,123,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,1506.0,Plate 6,P28-31
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,1629,68,Max Percent Touching: 65.82167832167832,1561.0,Plate 6,P28-31
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,1629,80,Max Number Of Neighbours: 4.0,1549.0,Plate 6,P28-31
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,1629,11,Max Number Of Nuclei Neighbours: 1.0,1618.0,Plate 6,P28-31
Initial_Dataset,Initial Dataset,3471,552,0,"None,None",,Plate 7,P28-31
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,552,0,min_compartments=0,552.0,Plate 7,P28-31
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,552,0,min_compartments=0,552.0,Plate 7,P28-31
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,552,2,Bottom threshold: 22768.0,549.0,Plate 7,P28-31
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,552,1,Top threshold: 1254046.5,549.0,Plate 7,P28-31
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,552,9,Bottom threshold: 9340.0,542.0,Plate 7,P28-31
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,552,1,Top threshold: 98385.75,542.0,Plate 7,P28-31
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,552,1,Bottom threshold: 1.9243336199484091,551.0,Plate 7,P28-31
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,552,2,Top threshold: 20.530685742771166,550.0,Plate 7,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,552,1,Bottom threshold: 0.0753944772394241,551.0,Plate 7,P28-31
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,552,6,Top threshold: 2.5,546.0,Plate 7,P28-31
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,552,13,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,539.0,Plate 7,P28-31
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,552,5,Max Percent Touching: 65.82167832167832,547.0,Plate 7,P28-31
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,552,9,Max Number Of Neighbours: 4.0,543.0,Plate 7,P28-31
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,552,0,Max Number Of Nuclei Neighbours: 1.0,552.0,Plate 7,P28-31
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 1,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 1,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 1,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 1,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 1,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 1,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 1,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 1,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 1,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 1,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 1,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 1,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 1,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 1,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 1,P32-35
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 2,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 2,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 2,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 2,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 2,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 2,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 2,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 2,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 2,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 2,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 2,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 2,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 2,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 2,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 2,P32-35
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 3,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 3,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 3,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 3,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 3,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 3,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 3,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 3,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 3,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 3,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 3,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 3,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 3,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 3,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 3,P32-35
Initial_Dataset,Initial Dataset,3471,0,0,"None,None",,Plate 4,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,0,0,min_compartments=0,0.0,Plate 4,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,0,0,min_compartments=0,0.0,Plate 4,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,0,0,Bottom threshold: 22768.0,0.0,Plate 4,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,0,0,Top threshold: 1254046.5,0.0,Plate 4,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,0,0,Bottom threshold: 9340.0,0.0,Plate 4,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,0,0,Top threshold: 98385.75,0.0,Plate 4,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,0,0,Bottom threshold: 1.9243336199484091,0.0,Plate 4,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,0,0,Top threshold: 20.530685742771166,0.0,Plate 4,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,0,0,Bottom threshold: nan,0.0,Plate 4,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,0,0,Top threshold: 2.5,0.0,Plate 4,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,0.0,Plate 4,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,0,0,Max Percent Touching: 65.82167832167832,0.0,Plate 4,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Neighbours: 4.0,0.0,Plate 4,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,0,0,Max Number Of Nuclei Neighbours: 1.0,0.0,Plate 4,P32-35
Initial_Dataset,Initial Dataset,3471,316,0,"None,None",,Plate 5,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,316,1,min_compartments=0,315.0,Plate 5,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,316,0,min_compartments=0,316.0,Plate 5,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,316,5,Bottom threshold: 22768.0,311.0,Plate 5,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,316,0,Top threshold: 1254046.5,311.0,Plate 5,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,316,10,Bottom threshold: 9340.0,299.0,Plate 5,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,316,7,Top threshold: 98385.75,299.0,Plate 5,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,316,18,Bottom threshold: 1.9243336199484091,298.0,Plate 5,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,316,22,Top threshold: 20.530685742771166,294.0,Plate 5,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,316,1,Bottom threshold: 0.04709826746439787,315.0,Plate 5,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,316,5,Top threshold: 2.5,311.0,Plate 5,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,316,2,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,314.0,Plate 5,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,316,2,Max Percent Touching: 65.82167832167832,314.0,Plate 5,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,316,0,Max Number Of Neighbours: 4.0,316.0,Plate 5,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,316,0,Max Number Of Nuclei Neighbours: 1.0,316.0,Plate 5,P32-35
Initial_Dataset,Initial Dataset,3471,33,0,"None,None",,Plate 6,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,33,0,min_compartments=0,33.0,Plate 6,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,33,0,min_compartments=0,33.0,Plate 6,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,33,2,Bottom threshold: 22768.0,30.0,Plate 6,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,33,1,Top threshold: 1254046.5,30.0,Plate 6,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,33,3,Bottom threshold: 9340.0,28.0,Plate 6,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,33,2,Top threshold: 98385.75,28.0,Plate 6,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,33,6,Bottom threshold: 1.9243336199484091,27.0,Plate 6,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,33,6,Top threshold: 20.530685742771166,27.0,Plate 6,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,33,1,Bottom threshold: 0.07851196179527634,32.0,Plate 6,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,33,1,Top threshold: 2.5,32.0,Plate 6,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,33,0,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,33.0,Plate 6,P32-35
Cell_Neighbours_PercentTouchingOnlyFilter,Percent of Cell Touching Neighbours < 97.5th Percentile,3471,33,0,Max Percent Touching: 65.82167832167832,33.0,Plate 6,P32-35
Cell_Neighbours_NumberOfOnlyFilter,Number Of Neighbours < 97.5th Percentile,3471,33,0,Max Number Of Neighbours: 4.0,33.0,Plate 6,P32-35
Nuc_Neighbours_Filter,Number Of Nuclei Neighbours < 97.5th Percentile,3471,33,0,Max Number Of Nuclei Neighbours: 1.0,33.0,Plate 6,P32-35
Initial_Dataset,Initial Dataset,3471,621,0,"None,None",,Plate 7,P32-35
Number_of_Mitochondria_Filter,Min Number of Mitochondria Filter,3471,621,0,min_compartments=0,621.0,Plate 7,P32-35
Number_of_Lysosomes_Filter,Min Number of Lysosomes Filter,3471,621,0,min_compartments=0,621.0,Plate 7,P32-35
AreaShape_Area_Filter_Bottom,Cell Size Filter Bottom Band,3471,621,1,Bottom threshold: 22768.0,612.0,Plate 7,P32-35
AreaShape_Area_Filter_Top,Cell Size Filter Top Band,3471,621,8,Top threshold: 1254046.5,612.0,Plate 7,P32-35
Nuclei_AreaShape_Area_Filter_Bottom,Nuclear Size Filter Bottom Band,3471,621,9,Bottom threshold: 9340.0,601.0,Plate 7,P32-35
Nuclei_AreaShape_Area_Filter_Top,Nuclear Size Filter Top Band,3471,621,11,Top threshold: 98385.75,601.0,Plate 7,P32-35
Cell_Nuclei_Area_Ratio_Filter_Bottom,Cell:Nuclear Area Ratio Filter Bottom Band,3471,621,3,Bottom threshold: 1.9243336199484091,618.0,Plate 7,P32-35
Cell_Nuclei_Area_Ratio_Filter_Top,Cell:Nuclear Area Ratio Filter Top Band,3471,621,16,Top threshold: 20.530685742771166,605.0,Plate 7,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Bottom,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Bottom Band,3471,621,1,Bottom threshold: 0.033902376529490005,620.0,Plate 7,P32-35
Nuclei_Intensity_MedianIntensity_DAPI_MAX_WellNormalized_Filter_Top,Nuclei Intensity MedianIntensity DAPI MAX WellNormalized Filter Top Band,3471,621,3,Top threshold: 2.5,618.0,Plate 7,P32-35
Cell_Neighbours_Filter,Percent of Cell Touching Neighbours AND Number Of Neighbours < 97.5th Percentile,3471,621,20,Max Percent Touching: 65.82167832167832 and Max Number Of Neighbours: 4.0,601.0,Plate 7,P32-35
