,AllGroups,PlateNumber,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
22,P22-24,7,1486.0,1.0,0.33410707654992816,0.1000043351320373,0.4594461605661125,0.5137524471342294,0.5636445092797249,0.62175911962838,0.7613776778635115,0.9564919595520671,1.1793199664393943,1.4193100630198188,1.5967927204209185,1.826430994533435,2.084280416962106,2.838788356712278
23,P22-24,6,3256.0,1.0,0.6984918815309092,0.24147507182316982,0.3907885510084134,0.45121134498852394,0.49678958263326223,0.5652807172939018,0.7029402327858347,0.8873058922800733,1.138458375131282,1.4411194516412609,1.6431750801318783,1.94494003055174,2.75875767709043,11.797135787735382
24,P22-24,5,1083.0,1.0,0.3526146627236886,0.2864801271536522,0.433514789472772,0.48739006105298904,0.5313114442478376,0.5983306774714537,0.7399372323701817,0.9351563461708713,1.1960878607912475,1.483024507543001,1.680202065790848,1.8281453075199832,2.0215306674995843,2.4560872909754927
25,P22-24,2,772.0,1.0,0.29216633349915994,0.19556556701840874,0.43750331674858967,0.5220107378252306,0.5791575478893157,0.6505892971439766,0.7711797545197479,0.9644806398424328,1.1896217685563535,1.4113718753944968,1.5733426943955822,1.616219415866812,1.7111181465603413,1.950773281200364
26,P22-24,3,2539.0,1.0,0.4976561750293398,0.12859579202132498,0.2974526429007694,0.3745062516886053,0.4209338425139335,0.5189196618430842,0.6847742497618211,0.908003128641866,1.21079169041759,1.5305885801823413,1.809690275460312,2.106988199966589,2.5565823051999153,6.84552612614452
27,P22-24,4,3426.0,1.0,0.5656754493683089,0.09757139710440281,0.2469456079166037,0.3471655380008946,0.41431220351182446,0.5522135312728749,0.7363318724615505,0.9301490569604356,1.1555583699116894,1.4378806896381904,1.6680251983925514,1.9931306152733386,2.614361747920821,8.554819815487852
28,P25-27,4,2434.0,1.0,0.4733149106105177,0.11725512001545496,0.34320447427015666,0.4211058127207524,0.4858966561572305,0.580329254399365,0.7348850481735382,0.92225576985103,1.162190153875124,1.447715955061537,1.6686321482156496,1.9473416223279094,2.6630918223153444,6.012765343121893
29,P25-27,5,2837.0,1.0000000000000002,0.31148648470254797,0.20513383759342171,0.4599118192100108,0.530586833306633,0.5887890168832738,0.6695571910623012,0.7902593342810179,0.9536929482834284,1.156472524565857,1.3942949455352678,1.5602006813906624,1.7088607385043049,1.9037624934073756,4.007197936690993
30,P25-27,6,274.0,1.0,0.6825615555727602,0.020569163451972967,0.31520017871413003,0.3574445704935133,0.4547879165499304,0.5567519588675102,0.7187884749368649,0.9065221524774005,1.1617179916426934,1.4069978320015522,1.598775612662671,1.8264033423633277,2.1536139327779646,9.388625067086686
31,P25-27,3,1253.0,1.0,0.5221580963956708,0.09299794199101907,0.21397126635814995,0.28262197115653237,0.3633929032017633,0.4556321825205509,0.6283808058474398,0.9186677384808816,1.2645539971023791,1.6460720507159863,1.9524361031027195,2.2299005002724357,2.791144721066757,4.796820234858576
32,P25-27,7,1547.0,1.0,0.32465092730527434,0.12248463141996539,0.4159055455345648,0.49342671093502255,0.5691060198288108,0.6377787847627022,0.76621707417483,0.9442645102756664,1.1915620290925606,1.4311667470824452,1.5944677254343176,1.7797172016136344,2.005142522680021,2.31364736362104
33,P28-31,7,912.0,1.0,0.3451180236879084,0.2658655813731811,0.42472043314745267,0.46064110096049904,0.5342818993323719,0.6257621981756479,0.767207788868569,0.9549976064752344,1.1780361805314639,1.4309462503664745,1.6114214479960038,1.7898902978957156,2.069138282449753,3.127177671372534
34,P28-31,5,5432.0,1.0,0.3250218690526711,0.16031987066515163,0.43023689719678504,0.49255797491392167,0.567141914665134,0.6420982383786513,0.7924607050269027,0.9635182211001703,1.170596008821498,1.379539915870344,1.526486551308457,1.6711276889113253,1.8813859974063563,5.4392770179042875
35,P28-31,6,2597.0,1.0,0.4759414942633325,0.2750710372708471,0.4260191247215994,0.4918437336206279,0.5440485771592792,0.6096088902445403,0.7489702835141228,0.9330515608960649,1.1417521482373023,1.3942993369075847,1.567278029328861,1.8030320602636098,2.279937571136403,6.226918997038581
36,P32-35,6,61.0,1.0,0.8171946788873915,0.1602196832601569,0.21419029806456918,0.3066362671395422,0.38490128247335686,0.4356683795369393,0.6326689792998443,0.876696067924502,1.0989599094818174,1.335861053288207,1.444915770909377,2.932788200400875,4.7102457684401875,5.836574127760666
37,P32-35,7,902.0,0.9999999999999999,0.29945030550455753,0.3442840858251741,0.4925240926737611,0.5317425643138953,0.5771674629970991,0.6500347332891779,0.7859041258741436,0.9618065844608641,1.1808402191786715,1.3789669399587556,1.5023478502116048,1.6232238423872198,1.9553948319537295,2.2509764220886868
38,P32-35,5,585.0,1.0,0.33948415728062703,0.12789718971398478,0.34035320428801963,0.5109382474007444,0.5846745644689545,0.6539419470183544,0.7909157899286708,0.9662741890927935,1.1703246824903484,1.364486988365715,1.5045144538453643,1.6305862577932286,2.0318347567780903,3.5001884027539303
39,Doxo,5,205.0,1.0,0.3465742285372643,0.046547220829532866,0.12528212315037357,0.32905177024692434,0.5110020787858642,0.6486875481105348,0.8021149572644367,0.9808301301850335,1.1819824259146265,1.3861045368810583,1.6148238949149627,1.7409190331926727,1.914726374287517,2.5147777874257815
40,Doxo,7,258.0,1.0,0.2603015583488348,0.3603826387654683,0.39697910071394504,0.49510788779458276,0.5815477393314596,0.680845885483388,0.8161528415817576,0.9948876899828623,1.165483980622733,1.3251935257727585,1.4533769000130894,1.5352386720413551,1.5758535447475304,1.6062034656800774
41,Doxo,6,652.0,1.0,0.46322477950839347,0.0854687296859487,0.3359193404086551,0.4302695074619544,0.497909900964092,0.5805525558963179,0.7336192657277868,0.9424021075244687,1.170928421268168,1.4508574898651647,1.6118222656863466,1.8014303579669553,2.3185860802210723,6.195884789555637
